-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200323_0002382f...|   4.626|336535|35.0864548|128.8141515|      2.91392|1584960460866|    NORMAL|
|20200323_0002382f...|    3.54|336536|35.0863919|128.8141532|    2.9874094|1584960462848|    NORMAL|
|20200323_0002382f...|    3.54|336537|35.0863317|128.8141471|    3.0222037|1584960464875|    NORMAL|
|20200323_0002382f...|   4.874|336538|35.0862861| 128.814141|    3.0008023|1584960466600|    NORMAL|
|20200323_0002382f...|   4.606|336539|35.0862288| 128.814119|    2.9157135|1584960468842|    NORMAL|
|20200323_0002382f...|   4.606|336540| 35.086186|128.8140973|     2.783508|1584960470846|    NORMAL|
|20200323_0002382f...|   3.769|336541|35.0861503|  128.81407|    2.6970603|1584960472862|    NORMAL|
|20200323_0002382f...|   3.659|336542|35.0861243| 128.814023|    2.7341704|1584960474835|    NORMAL|
|20200323_0002382f...|   3.659|336543|35.0861048|128.8139578|    2.8173828|1584960476847|    NORMAL|
|20200323_0002382f...|   3.894|336544|35.0861126| 128.813873|    2.9466574|1584960478885|    NORMAL|
|20200323_0002382f...|   3.894|336545|35.0861131|128.8137846|     3.081413|1584960480883|    NORMAL|
|20200323_0002382f...|   3.945|336546| 35.086107|128.8136887|    3.2624953|1584960482983|    NORMAL|
|20200323_0002382f...|   3.945|336547|35.0860959|128.8135977|     3.465136|1584960484900|    NORMAL|
|20200323_0002382f...|   4.591|336548|35.0860797|128.8134759|    3.6583781|1584960487305|    NORMAL|
|20200323_0002382f...|   4.591|336549|35.0860722|128.8133847|    3.8531735|1584960488870|    NORMAL|
|20200323_0002382f...|   4.364|336550|35.0860686|128.8132752|    4.0539856|1584960490872|    NORMAL|
|20200323_0002382f...|   4.314|336551| 35.086068| 128.813167|     4.291538|1584960492871|    NORMAL|
|20200323_0002382f...|   4.533|336552|35.0860637| 128.813051|     4.512327|1584960494846|    NORMAL|
|20200323_0002382f...|   4.314|336553|35.0860635|128.8129263|    4.7421227|1584960496831|    NORMAL|
|20200323_0002382f...|   3.385|336554|35.0860651|128.8127893|    4.9714394|1584960498866|    NORMAL|
|20200323_0002382f...|   3.385|336555| 35.086068|128.8126578|     5.195344|1584960500855|    NORMAL|
|20200323_0002382f...|    3.45|336556|35.0860663| 128.812521|    5.3518043|1584960502824|    NORMAL|
|20200323_0002382f...|    3.45|336557|35.0860632|128.8123814|    5.5154133|1584960504843|    NORMAL|
|20200323_0002382f...|    3.45|336558|35.0860604|128.8122363|     5.685225|1584960506851|    NORMAL|
|20200323_0002382f...|    3.45|336559|35.0860559|128.8120866|     5.871552|1584960508847|    NORMAL|
|20200323_0002382f...|    3.54|336560|35.0860589|128.8119393|     6.050641|1584960510840|    NORMAL|
|20200323_0002382f...|   3.633|336561|35.0860618|128.8117795|    6.7783957|1584960512841|    NORMAL|
|20200323_0002382f...|   4.483|336562|35.0860664| 128.811616|    7.0475593|1584960514827|    NORMAL|
|20200323_0002382f...|     6.4|336563|35.0860755|128.8114556|    6.8957305|1584960516853|    NORMAL|
|20200323_0002382f...|     8.0|336564|35.0860727|128.8113059|    6.8649654|1584960518837|    NORMAL|
|20200323_0002382f...|     6.8|336565|35.0860658|128.8111533|     6.807679|1584960520872|    NORMAL|
|20200323_0002382f...|     6.0|336566|35.0860607|128.8110092|     6.698741|1584960522851|    NORMAL|
|20200323_0002382f...|     6.0|336567|35.0860518|128.8108692|     6.648079|1584960524853|    NORMAL|
|20200323_0002382f...|     6.0|336568|35.0860478|128.8107311|    6.5169916|1584960526869|    NORMAL|
|20200323_0002382f...|     6.0|336569| 35.086049|128.8105931|     6.445209|1584960528862|    NORMAL|
|20200323_0002382f...|     6.0|336570|35.0860497| 128.810454|    6.3562336|1584960530880|    NORMAL|
|20200323_0002382f...|     6.0|336571|35.0860493|128.8103142|     6.263354|1584960532915|    NORMAL|
|20200323_0002382f...|     6.0|336572|35.0860507|128.8101794|     6.136755|1584960534883|    NORMAL|
|20200323_0002382f...|   5.666|336573|35.0860517|128.8100488|     6.046291|1584960536871|    NORMAL|
|20200323_0002382f...|   5.333|336574|35.0860416|128.8099213|     5.988994|1584960538852|    NORMAL|
|20200323_0002382f...|     5.2|336575|35.0860268|128.8097943|    6.0086164|1584960540936|    NORMAL|
|20200323_0002382f...|     6.0|336576|35.0860196| 128.809667|    6.0603533|1584960542898|    NORMAL|
|20200323_0002382f...|     5.6|336577|35.0860131|128.8095303|    6.0888186|1584960544912|    NORMAL|
|20200323_0002382f...|     5.6|336578|35.0860087|128.8093983|      6.01316|1584960546890|    NORMAL|
|20200323_0002382f...|     5.6|336579|35.0860039|128.8092638|    5.9353237|1584960548898|    NORMAL|
|20200323_0002382f...|     6.0|336580|35.0860025| 128.809133|     5.885235|1584960550862|    NORMAL|
|20200323_0002382f...|     6.0|336581|35.0860012|128.8090024|    5.8027864|1584960552830|    NORMAL|
|20200323_0002382f...|   5.333|336582|35.0860044|128.8088709|     5.864301|1584960554832|    NORMAL|
|20200323_0002382f...|   5.333|336583|35.0860123|128.8087357|    5.8362794|1584960556822|    NORMAL|
|20200323_0002382f...|   5.333|336584|35.0860196|128.8086041|    5.7917314|1584960558802|    NORMAL|
|20200323_0002382f...|   5.333|336585|35.0860269|128.8084729|    5.6381207|1584960560821|    NORMAL|
|20200323_0002382f...|   4.666|336586|35.0860317|128.8083461|     5.459229|1584960562830|    NORMAL|
|20200323_0002382f...|     4.0|336587|35.0860317|128.8082335|    5.2212667|1584960564817|    NORMAL|
|20200323_0002382f...|     4.0|336588|35.0860289|128.8081305|     4.925485|1584960566863|    NORMAL|
|20200323_0002382f...|     4.8|336589| 35.086028|128.8080324|    4.7035117|1584960568873|    NORMAL|
|20200323_0002382f...|     5.6|336590|35.0860286|128.8079391|     4.457984|1584960570868|    NORMAL|
|20200323_0002382f...|     6.0|336591|35.0860312|128.8078523|    4.1115704|1584960572854|    NORMAL|
|20200323_0002382f...|   6.282|336592|35.0860397|128.8077732|    3.8536756|1584960574907|    NORMAL|
|20200323_0002382f...|   5.671|336593|35.0860464| 128.807699|    3.3473108|1584960576879|    NORMAL|
|20200323_0002382f...|   5.099|336594|35.0860584|128.8076448|    2.5368717|1584960578822|    NORMAL|
|20200323_0002382f...|   4.571|336595|35.0860588|128.8075919|    1.5681397|1584960580832|    NORMAL|
|20200323_0002382f...|   5.333|336596|35.0860586|128.8075964| 0.0037541413|1584960582818|    NORMAL|
|20200323_0002382f...|   6.399|336597|35.0860592|128.8076046|  0.002656128|1584960584906|    NORMAL|
|20200323_0002382f...|   6.399|336598|35.0860593|128.8076067|  4.897478E-4|1584960586839|    NORMAL|
|20200323_0002382f...|   6.299|336599|35.0860594|128.8076075| 6.5745226E-5|1584960588839|    NORMAL|
|20200323_0002382f...|   6.321|336600|35.0860594|128.8076076| 3.0712403E-5|1584960590847|    NORMAL|
|20200323_0002382f...|   6.321|336601|35.0860594|128.8076077|  9.447933E-6|1584960592854|    NORMAL|
|20200323_0002382f...|   6.565|336602|35.0860594|128.8076077|  6.059288E-6|1584960594957|    NORMAL|
|20200323_0002382f...|   6.565|336603| 35.086065|128.8075786|    0.4761602|1584960596834|    NORMAL|
|20200323_0002382f...|   6.565|336604|35.0860788|128.8075193|     1.868434|1584960598840|    NORMAL|
|20200323_0002382f...|   6.417|336605|35.0860873|128.8074347|     2.890672|1584960600808|    NORMAL|
|20200323_0002382f...|   6.154|336606|35.0860902|128.8073346|    3.6819305|1584960602888|    NORMAL|
|20200323_0002382f...|   5.666|336607|35.0860902|128.8072318|     4.334431|1584960604820|    NORMAL|
|20200323_0002382f...|   5.666|336608|35.0860924|128.8071274|    4.3802695|1584960606859|    NORMAL|
|20200323_0002382f...|   6.571|336609|35.0860968|128.8070221|     4.726653|1584960608810|    NORMAL|
|20200323_0002382f...|     6.8|336610|35.0861033|128.8068977|     5.351044|1584960610821|    NORMAL|
|20200323_0002382f...|   6.333|336611| 35.086106|128.8067607|    5.8358765|1584960612827|    NORMAL|
|20200323_0002382f...|     5.2|336612|35.0861082|128.8066204|    6.1966376|1584960614837|    NORMAL|
|20200323_0002382f...|     4.4|336613|35.0861068|128.8064715|     6.563097|1584960616840|    NORMAL|
|20200323_0002382f...|   4.666|336614| 35.086107|128.8063219|      6.68175|1584960618815|    NORMAL|
|20200323_0002382f...|     4.4|336615|35.0861094|128.8061671|     6.845191|1584960620856|    NORMAL|
|20200323_0002382f...|   6.708|336616|35.0861043|128.8060306|    7.1906915|1584960622822|    NORMAL|
|20200323_0002382f...|   6.607|336617|   35.0861|128.8058772|    7.3646436|1584960624798|    NORMAL|
|20200323_0002382f...|     6.0|336618|35.0860965|128.8057181|    7.3219547|1584960626796|    NORMAL|
|20200323_0002382f...|     6.0|336619|35.0861015|128.8055568|     7.262673|1584960628804|    NORMAL|
|20200323_0002382f...|     6.0|336620|35.0861041|128.8054012|     6.954305|1584960630819|    NORMAL|
|20200323_0002382f...|     6.0|336621|35.0861075|128.8052524|     6.620157|1584960632795|    NORMAL|
|20200323_0002382f...|     6.0|336622|35.0861143|128.8051015|      6.89426|1584960634804|    NORMAL|
|20200323_0002382f...|   5.666|336623| 35.086114|128.8049571|    6.7350554|1584960636797|    NORMAL|
|20200323_0002382f...|     4.8|336624|35.0861128|128.8048195|    6.5429583|1584960638815|    NORMAL|
|20200323_0002382f...|     4.0|336625|35.0861082|128.8046845|     6.486396|1584960640808|    NORMAL|
|20200323_0002382f...|     4.0|336626|35.0861028|128.8045364|    6.5525727|1584960642814|    NORMAL|
|20200323_0002382f...|   4.666|336627|35.0860973|128.8043897|    6.6707377|1584960644789|    NORMAL|
|20200323_0002382f...|   5.333|336628|35.0860942|128.8042472|     6.861987|1584960646792|    NORMAL|
|20200323_0002382f...|     6.0|336629|35.0860869|128.8040979|      6.91803|1584960648844|    NORMAL|
|20200323_0002382f...|     6.0|336630|35.0860833|128.8039552|    6.7814984|1584960650817|    NORMAL|
|20200323_0002382f...|   5.666|336631|35.0860853|128.8038147|    6.9414344|1584960652796|    NORMAL|
|20200323_0002382f...|   5.666|336632|35.0860878| 128.803667|    6.8754263|1584960654796|    NORMAL|
|20200323_0002382f...|   5.666|336633|35.0860967|128.8035244|    6.8229795|1584960656799|    NORMAL|
|20200323_0002382f...|     6.0|336634|35.0860953|128.8033761|     6.890382|1584960658787|    NORMAL|
|20200323_0002382f...|     6.0|336635|35.0860977|128.8032283|     6.591253|1584960660781|    NORMAL|
|20200323_0002382f...|     6.0|336636|35.0861088|128.8030766|     6.903281|1584960662819|    NORMAL|
|20200323_0002382f...|     6.0|336637|35.0861114|128.8029198|    7.1163306|1584960664793|    NORMAL|
|20200323_0002382f...|     6.0|336638|35.0861033|128.8027591|     7.080958|1584960666793|    NORMAL|
|20200323_0002382f...|     6.0|336639|35.0861043|128.8026012|     6.747689|1584960668820|    NORMAL|
|20200323_0002382f...|     6.0|336640|35.0861058|128.8024535|     6.850189|1584960670784|    NORMAL|
|20200323_0002382f...|     6.0|336641| 35.086118|128.8022942|     6.794859|1584960672797|    NORMAL|
|20200323_0002382f...|     6.0|336642|35.0861104|128.8021456|     6.599563|1584960674796|    NORMAL|
|20200323_0002382f...|     6.0|336643|35.0861015| 128.802003|      6.59264|1584960676783|    NORMAL|
|20200323_0002382f...|     6.0|336644|35.0860951|128.8018594|     6.595048|1584960678810|    NORMAL|
|20200323_0002382f...|     6.0|336645| 35.086093|128.8017163|    6.4928126|1584960680865|    NORMAL|
|20200323_0002382f...|     6.0|336646|35.0860877|128.8015786|      6.54007|1584960682812|    NORMAL|
|20200323_0002382f...|     6.0|336647|35.0860803|128.8014362|    6.7555094|1584960684803|    NORMAL|
|20200323_0002382f...|     6.0|336648|35.0860767|128.8012866|     6.801681|1584960686785|    NORMAL|
|20200323_0002382f...|     5.6|336649|35.0860727|128.8011317|     6.900815|1584960688799|    NORMAL|
|20200323_0002382f...|     4.8|336650|35.0860706|128.8009751|     6.985198|1584960690816|    NORMAL|
|20200323_0002382f...|     4.0|336651|35.0860622|128.8008189|    7.0538235|1584960692796|    NORMAL|
|20200323_0002382f...|     4.0|336652|35.0860596|128.8006643|     7.069907|1584960694788|    NORMAL|
|20200323_0002382f...|     4.0|336653|35.0860511|128.8005035|    7.0988274|1584960696812|    NORMAL|
|20200323_0002382f...|     4.0|336654|35.0860461| 128.800343|     7.150524|1584960698795|    NORMAL|
|20200323_0002382f...|     4.0|336655|35.0860376|128.8001795|    7.2558527|1584960700811|    NORMAL|
|20200323_0002382f...|     4.0|336656|35.0860262|128.8000157|    7.3768764|1584960702803|    NORMAL|
|20200323_0002382f...|     4.0|336657|35.0860168|128.7998493|      7.34033|1584960704796|    NORMAL|
|20200323_0002382f...|     4.0|336658|35.0860153|128.7996868|     7.325565|1584960706784|    NORMAL|
|20200323_0002382f...|     4.0|336659| 35.086012| 128.799525|    7.2258053|1584960708785|    NORMAL|
|20200323_0002382f...|     4.0|336660| 35.086015|128.7993677|    7.1055202|1584960710785|    NORMAL|
|20200323_0002382f...|     4.0|336661|35.0860115|128.7992156|     6.890982|1584960712786|    NORMAL|
|20200323_0002382f...|     4.0|336662|35.0860098|128.7990681|    6.6850414|1584960714793|    NORMAL|
|20200323_0002382f...|     4.0|336663|35.0860167|128.7989301|     6.397759|1584960716804|    NORMAL|
|20200323_0002382f...|     4.0|336664|35.0860267|128.7988053|     6.117765|1584960718797|    NORMAL|
|20200323_0002382f...|     4.0|336665|35.0860351|128.7986785|    5.9323487|1584960720799|    NORMAL|
|20200323_0002382f...|     4.0|336666|35.0860365|128.7985497|    5.7527075|1584960722791|    NORMAL|
|20200323_0002382f...|     4.0|336667|35.0860387|128.7984236|     5.642285|1584960724793|    NORMAL|
|20200323_0002382f...|     4.0|336668| 35.086045|128.7983013|     5.473854|1584960726798|    NORMAL|
|20200323_0002382f...|     4.0|336669|35.0860539|128.7981812|    5.6000566|1584960728835|    NORMAL|
|20200323_0002382f...|     4.0|336670| 35.086064|128.7980608|    5.9335866|1584960730787|    NORMAL|
|20200323_0002382f...|     4.0|336671|35.0860815|128.7979367|    6.0788083|1584960732816|    NORMAL|
|20200323_0002382f...|     4.4|336672|35.0860999|128.7978101|    6.3280754|1584960734811|    NORMAL|
|20200323_0002382f...|   4.666|336673|35.0861257|  128.79768|    6.2920775|1584960736780|    NORMAL|
|20200323_0002382f...|     4.8|336674|35.0861534|128.7975471|     6.251508|1584960738792|    NORMAL|
|20200323_0002382f...|     4.0|336675|35.0861816|128.7974148|     6.318984|1584960740798|    NORMAL|
|20200323_0002382f...|     4.0|336676|35.0862155|128.7972779|     6.504161|1584960742780|    NORMAL|
|20200323_0002382f...|     4.0|336677| 35.086251| 128.797145|    6.4801097|1584960744765|    NORMAL|
|20200323_0002382f...|     4.0|336678| 35.086292| 128.797017|     6.585302|1584960746780|    NORMAL|
|20200323_0002382f...|     4.0|336679|35.0863375|128.7968839|     6.792914|1584960748784|    NORMAL|
|20200323_0002382f...|     4.0|336680|35.0863797| 128.796746|     6.754901|1584960750778|    NORMAL|
|20200323_0002382f...|   4.666|336681|35.0864287|128.7966068|     7.045308|1584960752766|    NORMAL|
|20200323_0002382f...|   5.333|336682|35.0864884|128.7964678|    7.2003236|1584960754770|    NORMAL|
|20200323_0002382f...|   5.666|336683|35.0865512|128.7963313|    7.0945435|1584960756771|    NORMAL|
|20200323_0002382f...|     5.0|336684|35.0866208|128.7961992|      7.11846|1584960758772|    NORMAL|
|20200323_0002382f...|   4.333|336685|35.0866986|128.7960757|    7.0290623|1584960760769|    NORMAL|
|20200323_0002382f...|     4.0|336686|35.0867716|128.7959467|    6.9734464|1584960762855|    NORMAL|
|20200323_0002382f...|     4.0|336687|35.0868344|128.7958008|     6.948098|1584960765019|    NORMAL|
|20200323_0002382f...|     4.0|336688|35.0869008|128.7956712|    7.1150312|1584960766837|    NORMAL|
|20200323_0002382f...|     4.0|336689|35.0869748|128.7955322|    7.1232634|1584960768928|    NORMAL|
|20200323_0002382f...|     4.0|336690|35.0870439|128.7953974|    7.1251707|1584960770872|    NORMAL|
|20200323_0002382f...|     4.0|336691|35.0871128|128.7952639|     7.057679|1584960772842|    NORMAL|
|20200323_0002382f...|     4.0|336692|35.0871832|128.7951329|     7.028486|1584960774823|    NORMAL|
|20200323_0002382f...|     4.0|336693|35.0872547| 128.795001|     7.045674|1584960776829|    NORMAL|
|20200323_0002382f...|     4.0|336694|35.0873257| 128.794869|     7.066162|1584960778828|    NORMAL|
|20200323_0002382f...|     4.0|336695|35.0873995|128.7947404|     7.041044|1584960780838|    NORMAL|
|20200323_0002382f...|     4.0|336696|35.0874716|128.7946145|    7.0158653|1584960782758|    NORMAL|
|20200323_0002382f...|     4.0|336697|35.0875446|128.7944861|     6.919552|1584960784803|    NORMAL|
|20200323_0002382f...|     4.0|336698|35.0876179|128.7943575|    7.0808687|1584960786797|    NORMAL|
|20200323_0002382f...|     4.0|336699|35.0876938|  128.79423|    7.1621943|1584960788769|    NORMAL|
|20200323_0002382f...|     4.0|336700|35.0877707|128.7941074|    6.9552045|1584960790771|    NORMAL|
|20200323_0002382f...|     4.0|336701|35.0878493| 128.793989|     6.991031|1584960792762|    NORMAL|
|20200323_0002382f...|     4.0|336702|35.0879235|128.7938647|    6.9869347|1584960794758|    NORMAL|
|20200323_0002382f...|     4.0|336703|35.0879964|128.7937351|    7.0374923|1584960796777|    NORMAL|
|20200323_0002382f...|     4.0|336704|35.0880715|128.7936093|    7.0209603|1584960798774|    NORMAL|
|20200323_0002382f...|     4.0|336705|35.0881481| 128.793487|     6.978034|1584960800760|    NORMAL|
|20200323_0002382f...|     4.0|336706|35.0882247|128.7933672|    6.8857594|1584960802789|    NORMAL|
|20200323_0002382f...|     4.0|336707| 35.088297|128.7932457|     6.845844|1584960804792|    NORMAL|
|20200323_0002382f...|     4.0|336708|  35.08837|128.7931226|    6.8649087|1584960806800|    NORMAL|
|20200323_0002382f...|     4.0|336709|35.0884408|128.7929973|    6.9744906|1584960808802|    NORMAL|
|20200323_0002382f...|     4.0|336710|35.0885135|128.7928665|      7.09521|1584960810780|    NORMAL|
|20200323_0002382f...|     4.0|336711|35.0885829|128.7927347|     7.016303|1584960812789|    NORMAL|
|20200323_0002382f...|     4.0|336712|35.0886505|128.7926021|    7.0773335|1584960814792|    NORMAL|
|20200323_0002382f...|     4.0|336713|35.0887185|128.7924632|      7.16053|1584960816828|    NORMAL|
|20200323_0002382f...|     4.0|336714|35.0887879|128.7923308|    7.1122394|1584960818791|    NORMAL|
|20200323_0002382f...|     4.0|336715|35.0888615|128.7922012|     7.158761|1584960820771|    NORMAL|
|20200323_0002382f...|     4.0|336716|35.0889355|128.7920714|     7.152825|1584960822757|    NORMAL|
|20200323_0002382f...|     4.0|336717|35.0890092|128.7919413|    7.1531467|1584960824748|    NORMAL|
|20200323_0002382f...|     4.0|336718| 35.089084|128.7918112|    7.1402626|1584960826776|    NORMAL|
|20200323_0002382f...|   4.333|336719|35.0891599|128.7916846|    7.1565747|1584960828763|    NORMAL|
|20200323_0002382f...|   4.333|336720|35.0892375|128.7915561|     7.305719|1584960830764|    NORMAL|
|20200323_0002382f...|     4.4|336721|35.0893174|128.7914239|    7.4784193|1584960832762|    NORMAL|
|20200323_0002382f...|     4.0|336722|35.0893978|128.7912876|    7.5588307|1584960834802|    NORMAL|
|20200323_0002382f...|     4.0|336723|35.0894794|128.7911563|     7.582848|1584960836760|    NORMAL|
|20200323_0002382f...|     4.0|336724|35.0895481|128.7910158|     7.489936|1584960838736|    NORMAL|
|20200323_0002382f...|   4.333|336725|35.0896236|128.7908766|     7.558236|1584960840755|    NORMAL|
|20200323_0002382f...|     5.0|336726|35.0896969|128.7907337|    7.6315713|1584960842771|    NORMAL|
|20200323_0002382f...|     6.0|336727|35.0897726| 128.790594|    7.5646763|1584960844793|    NORMAL|
|20200323_0002382f...|     6.0|336728| 35.089851|128.7904624|    7.5250154|1584960846761|    NORMAL|
|20200323_0002382f...|     5.6|336729|35.0899339|128.7903254|    7.6976376|1584960848777|    NORMAL|
|20200323_0002382f...|     5.0|336730|35.0900185| 128.790187|     7.822598|1584960850783|    NORMAL|
|20200323_0002382f...|   4.666|336731|35.0901037|128.7900519|     7.828505|1584960852749|    NORMAL|
|20200323_0002382f...|     5.2|336732|35.0901837| 128.789912|    7.7680445|1584960854758|    NORMAL|
|20200323_0002382f...|     6.0|336733|35.0902609|128.7897721|    7.7165046|1584960856759|    NORMAL|
|20200323_0002382f...|     6.0|336734|35.0903429|128.7896379|     7.677847|1584960858754|    NORMAL|
|20200323_0002382f...|     6.0|336735|35.0904313|128.7895093|    7.6496305|1584960860784|    NORMAL|
|20200323_0002382f...|     6.0|336736| 35.090519|128.7893862|    7.6111755|1584960862742|    NORMAL|
|20200323_0002382f...|   5.666|336737|35.0906025|128.7892587|    7.5225983|1584960864764|    NORMAL|
|20200323_0002382f...|   5.333|336738|35.0906821|128.7891303|    7.4571095|1584960866750|    NORMAL|
|20200323_0002382f...|   5.333|336739|35.0907617|128.7890057|    7.3413277|1584960868747|    NORMAL|
|20200323_0002382f...|   5.666|336740|35.0908368|128.7888784|    7.2973075|1584960870735|    NORMAL|
|20200323_0002382f...|     6.0|336741|35.0909095|128.7887438|    7.3309917|1584960872763|    NORMAL|
|20200323_0002382f...|   5.333|336742|35.0909827|128.7886131|    7.3375473|1584960874733|    NORMAL|
|20200323_0002382f...|   4.666|336743|35.0910599|128.7884845|    7.2737045|1584960876737|    NORMAL|
|20200323_0002382f...|     4.0|336744|  35.09114|128.7883612|    7.2575736|1584960878740|    NORMAL|
|20200323_0002382f...|     4.0|336745|35.0912221|128.7882395|     7.158122|1584960880763|    NORMAL|
|20200323_0002382f...|     4.0|336746|35.0912976| 128.788119|     7.062143|1584960882738|    NORMAL|
|20200323_0002382f...|     4.0|336747|35.0913677|128.7879958|     6.966202|1584960884739|    NORMAL|
|20200323_0002382f...|     4.0|336748|35.0914377|128.7878738|     6.908208|1584960886730|    NORMAL|
|20200323_0002382f...|     4.0|336749|35.0915084|128.7877503|    6.8700676|1584960888755|    NORMAL|
|20200323_0002382f...|     4.0|336750|35.0915795|128.7876295|    6.8248386|1584960890767|    NORMAL|
|20200323_0002382f...|     4.0|336751|35.0916482|128.7875071|    6.7847433|1584960892767|    NORMAL|
|20200323_0002382f...|   4.666|336752|35.0917159|128.7873849|    6.7783346|1584960894736|    NORMAL|
|20200323_0002382f...|     4.8|336753|35.0917861|128.7872627|      6.75658|1584960896752|    NORMAL|
|20200323_0002382f...|     4.4|336754|35.0918583|128.7871445|    6.7647114|1584960898754|    NORMAL|
|20200323_0002382f...|     4.0|336755|35.0919279|128.7870228|     6.834665|1584960900756|    NORMAL|
|20200323_0002382f...|     4.0|336756|35.0919961|128.7868956|     6.933829|1584960902763|    NORMAL|
|20200323_0002382f...|     4.0|336757|35.0920699|128.7867692|     7.110411|1584960904756|    NORMAL|
|20200323_0002382f...|     4.0|336758|35.0921435|128.7866399|    7.1372485|1584960906752|    NORMAL|
|20200323_0002382f...|   4.333|336759|35.0922142|128.7865097|    7.1085386|1584960908741|    NORMAL|
|20200323_0002382f...|     4.4|336760|35.0922875|128.7863811|    7.1040664|1584960910772|    NORMAL|
|20200323_0002382f...|     4.0|336761|35.0923604|128.7862565|    7.0190573|1584960912757|    NORMAL|
|20200323_0002382f...|     4.0|336762|35.0924291|128.7861341|    6.8771377|1584960914738|    NORMAL|
|20200323_0002382f...|     4.0|336763| 35.092498|128.7860103|      6.82322|1584960916763|    NORMAL|
|20200323_0002382f...|     4.0|336764|35.0925651|128.7858895|    6.7320013|1584960918727|    NORMAL|
|20200323_0002382f...|     4.0|336765|35.0926313|128.7857632|      6.65956|1584960920744|    NORMAL|
|20200323_0002382f...|     4.0|336766|35.0926951|128.7856421|     6.553694|1584960922756|    NORMAL|
|20200323_0002382f...|     4.0|336767|35.0927592|128.7855231|    6.5451603|1584960924766|    NORMAL|
|20200323_0002382f...|     4.0|336768| 35.092826|128.7854023|     6.556998|1584960926763|    NORMAL|
|20200323_0002382f...|     4.0|336769|35.0928935|128.7852825|    6.5906496|1584960928727|    NORMAL|
|20200323_0002382f...|     4.0|336770|35.0929605|128.7851648|    6.6603475|1584960930731|    NORMAL|
|20200323_0002382f...|     4.0|336771|35.0930266|128.7850472|    6.7127323|1584960932722|    NORMAL|
|20200323_0002382f...|     4.0|336772|35.0930903|128.7849346|    6.6338406|1584960934729|    NORMAL|
|20200323_0002382f...|     4.0|336773|35.0931526|128.7848151|    6.7181835|1584960936725|    NORMAL|
|20200323_0002382f...|     4.0|336774|35.0932139|128.7846907|     6.771947|1584960938741|    NORMAL|
|20200323_0002382f...|     4.0|336775|35.0932803|128.7845723|     6.829751|1584960940795|    NORMAL|
|20200323_0002382f...|     4.0|336776|35.0933545|128.7844587|     6.946084|1584960942725|    NORMAL|
|20200323_0002382f...|     4.0|336777|35.0934258|128.7843328|     6.904501|1584960944744|    NORMAL|
|20200323_0002382f...|     4.0|336778|35.0934892|128.7842026|    6.8537617|1584960946719|    NORMAL|
|20200323_0002382f...|     4.0|336779|35.0935508|128.7840686|     6.913172|1584960948746|    NORMAL|
|20200323_0002382f...|     4.0|336780|35.0936119|128.7839334|    6.9793015|1584960950741|    NORMAL|
|20200323_0002382f...|     4.0|336781|35.0936682|128.7837939|     6.994028|1584960952731|    NORMAL|
|20200323_0002382f...|     4.0|336782|35.0937201|128.7836517|     7.101931|1584960954719|    NORMAL|
|20200323_0002382f...|     4.0|336783|35.0937659|128.7835022|    7.1517167|1584960956736|    NORMAL|
|20200323_0002382f...|     4.0|336784|35.0938066|128.7833517|    7.2436743|1584960958727|    NORMAL|
|20200323_0002382f...|     4.0|336785|35.0938484| 128.783197|     7.343744|1584960960728|    NORMAL|
|20200323_0002382f...|     4.0|336786| 35.093894|128.7830417|     7.426026|1584960962734|    NORMAL|
|20200323_0002382f...|     4.0|336787|35.0939404|128.7828834|     7.464163|1584960964772|    NORMAL|
|20200323_0002382f...|     4.0|336788|35.0939842|128.7827266|     7.547825|1584960966747|    NORMAL|
|20200323_0002382f...|     4.0|336789|35.0940184|128.7825644|     7.549877|1584960968739|    NORMAL|
|20200323_0002382f...|     4.0|336790|35.0940521|128.7824033|    7.5321417|1584960970740|    NORMAL|
|20200323_0002382f...|     4.4|336791|35.0940798|128.7822399|    7.7140703|1584960972718|    NORMAL|
|20200323_0002382f...|     5.2|336792|35.0940978|128.7820647|     8.139448|1584960974738|    NORMAL|
|20200323_0002382f...|     5.2|336793|35.0941106|128.7818751|    8.6168785|1584960976754|    NORMAL|
|20200323_0002382f...|     4.4|336794|35.0941292|128.7816803|     8.868652|1584960978724|    NORMAL|
|20200323_0002382f...|     4.8|336795|35.0941418|128.7814825|    8.9992285|1584960980723|    NORMAL|
|20200323_0002382f...|     5.0|336796|35.0941588|128.7812801|     9.159875|1584960982722|    NORMAL|
|20200323_0002382f...|   5.333|336797|35.0941765|128.7810755|     9.194308|1584960984763|    NORMAL|
|20200323_0002382f...|   5.333|336798|35.0941905| 128.780874|     9.354915|1584960986738|    NORMAL|
|20200323_0002382f...|     5.6|336799| 35.094198|128.7806704|    9.1705265|1584960988735|    NORMAL|
|20200323_0002382f...|     6.0|336800|35.0942015|128.7804761|     8.734983|1584960990713|    NORMAL|
|20200323_0002382f...|     6.0|336801|35.0942064|128.7802925|     8.202896|1584960992727|    NORMAL|
|20200323_0002382f...|     5.6|336802|35.0942074|128.7801179|     7.917218|1584960994748|    NORMAL|
|20200323_0002382f...|     5.6|336803|35.0942045|128.7799502|     7.609827|1584960996723|    NORMAL|
