-----------------------------------------------------------------------------------------------------------
+--------+----------+----------+------------------------------------+------+----------+-----------+--------------+-------------+----------+---------------------------------------------------+
|accuracy|accuracy_x|accuracy_y|address                             |id    |lat       |lng        |speed         |time         |types     |uuid                                               |
|6.666   |null      |null      |null                                |969801|37.0461848|127.0435951|15.31209      |1585727893069|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969802|37.0459075|127.0435977|15.097179     |1585727895100|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969803|37.0456423|127.0435886|14.915777     |1585727897068|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969804|37.0453879|127.043575 |13.950245     |1585727899071|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969805|37.0451529|127.0435612|13.131009     |1585727901074|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.333   |null      |null      |null                                |969806|37.0449375|127.0435573|12.159629     |1585727903085|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.4     |null      |null      |null                                |969807|37.0447361|127.0435658|11.520055     |1585727905065|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |969808|37.0445471|127.0435724|10.606267     |1585727907066|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |969809|37.0443738|127.04357  |9.842558      |1585727909070|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |969810|37.0442122|127.0435829|9.215436      |1585727911067|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |969811|37.0440628|127.0436086|8.3566885     |1585727913115|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.0     |null      |null      |null                                |969812|37.0439362|127.0436431|7.6141095     |1585727915064|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.0     |null      |null      |null                                |969813|37.0438108|127.0436841|7.1637444     |1585727917070|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.666   |null      |null      |null                                |969814|37.0436939|127.0437274|6.909325      |1585727919062|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.6     |null      |null      |null                                |969815|37.0435798|127.0437741|6.7668047     |1585727921068|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.98    |null      |null      |null                                |969816|37.0434652|127.0438221|6.7737513     |1585727923068|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.8     |null      |null      |null                                |969817|37.0433555|127.0438756|6.608273      |1585727925062|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.54    |null      |null      |null                                |969818|37.0432474|127.0439339|6.579661      |1585727927097|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.54    |null      |null      |null                                |969819|37.0431434|127.043995 |6.5078764     |1585727929071|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.54    |null      |null      |null                                |969820|37.0430421|127.0440592|6.114084      |1585727931210|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.36    |null      |null      |null                                |969821|37.0429543|127.0441207|5.9038315     |1585727933066|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.3     |null      |null      |null                                |969822|37.0428705|127.0441747|4.887015      |1585727935080|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.36    |null      |null      |null                                |969823|37.0428058|127.0442213|4.043054      |1585727937061|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.616   |null      |null      |null                                |969824|37.0427526|127.0442687|3.37454       |1585727939057|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.8     |null      |null      |null                                |969825|37.042712 |127.0443071|2.7347152     |1585727941056|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.484   |null      |null      |null                                |969826|37.0426816|127.0443384|2.0273125     |1585727943084|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.415   |null      |null      |null                                |969827|37.0426618|127.0443596|1.3501021     |1585727945054|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.518   |null      |null      |null                                |969828|37.042653 |127.0443681|0.0414037     |1585727947063|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.518   |null      |null      |null                                |969829|37.0426563|127.0443649|4.0789437E-4  |1585727949056|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.518   |null      |null      |null                                |969830|37.0426573|127.044364 |1.4440896E-4  |1585727951056|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.456   |null      |null      |null                                |969831|37.0426576|127.0443637|3.724675E-5   |1585727953057|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.313   |null      |null      |null                                |969832|37.0426577|127.0443636|8.527182E-6   |1585727955050|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.935   |null      |null      |null                                |969833|37.0426577|127.0443636|3.441186E-6   |1585727957078|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.935   |null      |null      |null                                |969834|37.0426577|127.0443636|5.14454E-7    |1585727959051|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.658   |null      |null      |null                                |969835|37.0426577|127.0443636|1.2982012E-7  |1585727961046|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.748   |null      |null      |null                                |969836|37.0426577|127.0443636|3.7029555E-8  |1585727963042|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.07    |null      |null      |null                                |969837|37.0426577|127.0443636|1.2721939E-8  |1585727965036|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969838|37.0426577|127.0443636|3.4207759E-9  |1585727967057|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.714   |null      |null      |null                                |969839|37.0426577|127.0443636|1.0702733E-9  |1585727969039|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.254   |null      |null      |null                                |969840|37.0426569|127.0443641|0.14532521    |1585727971778|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.074   |null      |null      |null                                |969841|37.0426574|127.0443638|2.735121E-4   |1585727973034|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.587   |null      |null      |null                                |969842|37.0426576|127.0443637|3.7904127E-5  |1585727975045|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |969843|37.0426577|127.0443636|1.32279865E-5 |1585727977032|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.081   |null      |null      |null                                |969844|37.0426577|127.0443636|4.980456E-6   |1585727979045|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.081   |null      |null      |null                                |969845|37.0426577|127.0443636|1.1057759E-6  |1585727981041|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.114   |null      |null      |null                                |969846|37.0426577|127.0443636|6.676503E-7   |1585727983036|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.466   |null      |null      |null                                |969847|37.0426577|127.0443636|1.0521091E-7  |1585727985047|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.466   |null      |null      |null                                |969848|37.0426569|127.0443641|0.009867128   |1585727987045|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.457   |null      |null      |null                                |969849|37.0426574|127.0443638|7.665092E-5   |1585727989043|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.457   |null      |null      |null                                |969850|37.0426576|127.0443637|3.2979544E-5  |1585727991044|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.602   |null      |null      |null                                |969851|37.0426577|127.0443636|2.203257E-5   |1585727993036|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.03    |null      |null      |null                                |969852|37.0426577|127.0443636|2.5381169E-6  |1585727995041|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.459   |null      |null      |null                                |969853|37.0426577|127.0443636|6.644343E-7   |1585727997026|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.246   |null      |null      |null                                |969854|37.0426577|127.0443636|1.5536001E-7  |1585727999048|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.913   |null      |null      |null                                |969855|37.0426577|127.0443636|4.1955907E-8  |1585728001042|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.339   |null      |null      |null                                |969856|37.0426577|127.0443636|2.28262E-8    |1585728003050|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.339   |null      |null      |null                                |969857|37.0426577|127.0443636|3.9891277E-9  |1585728005047|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.729   |null      |null      |null                                |969858|37.0426577|127.0443636|1.4330553E-9  |1585728007042|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.78    |null      |null      |null                                |969859|37.0426577|127.0443636|3.4774797E-10 |1585728009047|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.264   |null      |null      |null                                |969860|37.0426577|127.0443636|8.118324E-11  |1585728011044|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.301   |null      |null      |null                                |969861|37.0426577|127.0443636|5.0325515E-11 |1585728013039|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.184   |null      |null      |null                                |969862|37.0426577|127.0443636|4.4925517E-12 |1585728015041|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.184   |null      |null      |null                                |969863|37.0426577|127.0443636|1.1840316E-12 |1585728017044|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|3.36    |null      |null      |null                                |969864|37.0426577|127.0443636|3.2263404E-13 |1585728019043|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.864   |null      |null      |null                                |969865|37.0426572|127.0443639|0.007886308   |1585728021043|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.479   |null      |null      |null                                |969866|37.0426576|127.0443637|2.1176299E-4  |1585728023039|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.847   |null      |null      |null                                |969867|37.0426577|127.0443636|1.7521257E-5  |1585728025038|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.022   |null      |null      |null                                |969868|37.0426577|127.0443636|1.0761542E-5  |1585728027513|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.876   |null      |null      |null                                |969869|37.0426577|127.0443636|1.2546068E-6  |1585728029023|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.876   |null      |null      |null                                |969870|37.0426577|127.0443636|2.3123845E-7  |1585728031036|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.092   |null      |null      |null                                |969871|37.0426577|127.0443636|1.9280378E-7  |1585728033038|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|5.092   |null      |null      |null                                |969872|37.0426577|127.0443636|1.2340158E-8  |1585728035034|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.837   |null      |null      |null                                |969873|37.0426577|127.0443636|8.1530676E-9  |1585728037582|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|4.654   |null      |null      |null                                |969874|37.0426577|127.0443636|9.315525E-10  |1585728039061|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
